time_period_start;time_period_end;time_open;time_close;rate_open;rate_high;rate_low;rate_close
2021-01-01T00:00:00.0000000Z;2021-01-02T00:00:00.0000000Z;2021-01-01T00:01:00.0000000Z;2021-01-01T23:59:00.0000000Z;0.18167985844632248;0.18494221520033913;0.1706911302886681;0.17539300086471404
2021-01-02T00:00:00.0000000Z;2021-01-03T00:00:00.0000000Z;2021-01-02T00:01:00.0000000Z;2021-01-02T23:59:00.0000000Z;0.17560673570006008;0.18474336213856946;0.16890589065081432;0.17745040871557952
2021-01-03T00:00:00.0000000Z;2021-01-04T00:00:00.0000000Z;2021-01-03T00:01:00.0000000Z;2021-01-03T23:59:00.0000000Z;0.17760301478785254;0.20976883080169573;0.17293160673098484;0.20490247077229173
2021-01-04T00:00:00.0000000Z;2021-01-05T00:00:00.0000000Z;2021-01-04T00:01:00.0000000Z;2021-01-04T23:59:00.0000000Z;0.20740200333096168;0.24117399588491162;0.19175799524365572;0.22579759477129546
2021-01-05T00:00:00.0000000Z;2021-01-06T00:00:00.0000000Z;2021-01-05T00:01:00.0000000Z;2021-01-05T23:59:00.0000000Z;0.22767909342950096;0.26485350952350567;0.20778262127090472;0.2589027911408157
2021-01-06T00:00:00.0000000Z;2021-01-07T00:00:00.0000000Z;2021-01-06T00:01:00.0000000Z;2021-01-06T23:59:00.0000000Z;0.2627844780407249;0.34804290053879966;0.25474693423176775;0.33432744699811806
2021-01-07T00:00:00.0000000Z;2021-01-08T00:00:00.0000000Z;2021-01-07T00:01:00.0000000Z;2021-01-07T23:59:00.0000000Z;0.337432213750319;0.35636197311896506;0.2797304727072681;0.29983724872308554
2021-01-08T00:00:00.0000000Z;2021-01-09T00:00:00.0000000Z;2021-01-08T00:01:00.0000000Z;2021-01-08T23:59:00.0000000Z;0.30104616223476266;0.3204583582401294;0.26528857537752715;0.3045147530112883
2021-01-09T00:00:00.0000000Z;2021-01-10T00:00:00.0000000Z;2021-01-09T00:01:00.0000000Z;2021-01-09T23:59:00.0000000Z;0.30579008278365266;0.33905949926008;0.29646651740099206;0.33160464607924495
2021-01-10T00:00:00.0000000Z;2021-01-11T00:00:00.0000000Z;2021-01-10T00:01:00.0000000Z;2021-01-10T23:59:00.0000000Z;0.3344168306955193;0.3419486140436087;0.2805817496119318;0.302932219569538
2021-01-11T00:00:00.0000000Z;2021-01-12T00:00:00.0000000Z;2021-01-11T00:01:00.0000000Z;2021-01-11T23:59:00.0000000Z;0.30342329333831597;0.30342329333831597;0.22917584565495716;0.2768616769627438
2021-01-12T00:00:00.0000000Z;2021-01-13T00:00:00.0000000Z;2021-01-12T00:01:00.0000000Z;2021-01-12T23:59:00.0000000Z;0.27522863702536404;0.31397970394808017;0.2641103089574215;0.2883079750017629
2021-01-13T00:00:00.0000000Z;2021-01-14T00:00:00.0000000Z;2021-01-13T00:01:00.0000000Z;2021-01-13T23:59:00.0000000Z;0.28834834909366575;0.31539057420052946;0.2718604300714396;0.3126901763990438
2021-01-14T00:00:00.0000000Z;2021-01-15T00:00:00.0000000Z;2021-01-14T00:01:00.0000000Z;2021-01-14T23:59:00.0000000Z;0.3137834691398625;0.324113445428265;0.2963460075717794;0.3110397552180799
2021-01-15T00:00:00.0000000Z;2021-01-16T00:00:00.0000000Z;2021-01-15T00:01:00.0000000Z;2021-01-15T23:59:00.0000000Z;0.312476331098315;0.3315755915233273;0.27758282514408933;0.30294252378435405
