time_period_start;time_period_end;time_open;time_close;rate_open;rate_high;rate_low;rate_close
2021-02-01T00:00:00.0000000Z;2021-02-02T00:00:00.0000000Z;2021-02-01T00:01:00.0000000Z;2021-02-01T23:59:00.0000000Z;1309.528724688058;1377.3871595097057;1273.8562501205201;1372.6838035674389
2021-02-02T00:00:00.0000000Z;2021-02-03T00:00:00.0000000Z;2021-02-02T00:01:00.0000000Z;2021-02-02T23:59:00.0000000Z;1375.990631943739;1548.989676047216;1362.6710945564605;1515.126969358134
2021-02-03T00:00:00.0000000Z;2021-02-04T00:00:00.0000000Z;2021-02-03T00:01:00.0000000Z;2021-02-03T23:59:00.0000000Z;1517.5471998509347;1672.1218776561977;1510.6257208539619;1667.4649900385962
2021-02-04T00:00:00.0000000Z;2021-02-05T00:00:00.0000000Z;2021-02-04T00:01:00.0000000Z;2021-02-04T23:59:00.0000000Z;1672.4351831324477;1696.1299188487505;1560.6330366272762;1597.6033038457053
2021-02-05T00:00:00.0000000Z;2021-02-06T00:00:00.0000000Z;2021-02-05T00:01:00.0000000Z;2021-02-05T23:59:00.0000000Z;1606.7703892643074;1763.7263205882507;1594.4963166294167;1724.394460321769
2021-02-06T00:00:00.0000000Z;2021-02-07T00:00:00.0000000Z;2021-02-06T00:01:00.0000000Z;2021-02-06T23:59:00.0000000Z;1723.9611914102138;1743.6668757547322;1649.5797609109677;1680.5273335182565
2021-02-07T00:00:00.0000000Z;2021-02-08T00:00:00.0000000Z;2021-02-07T00:01:00.0000000Z;2021-02-07T23:58:00.0000000Z;1678.4244901726588;1696.2708414702686;1507.8419126333242;1617.5663583603168
2021-02-08T00:00:00.0000000Z;2021-02-09T00:00:00.0000000Z;2021-02-08T00:01:00.0000000Z;2021-02-08T23:59:00.0000000Z;1614.9875334566404;1776.4333412717533;1568.8759188511583;1752.6963753374491
2021-02-09T00:00:00.0000000Z;2021-02-10T00:00:00.0000000Z;2021-02-09T00:01:00.0000000Z;2021-02-09T23:59:00.0000000Z;1758.1181128957942;1823.5923760200183;1712.8570046803343;1772.7204461204271
2021-02-10T00:00:00.0000000Z;2021-02-11T00:00:00.0000000Z;2021-02-10T00:01:00.0000000Z;2021-02-10T23:59:00.0000000Z;1778.6689128643798;1840.3667993517508;1689.2592188637934;1745.4670867329378
2021-02-11T00:00:00.0000000Z;2021-02-12T00:00:00.0000000Z;2021-02-11T00:01:00.0000000Z;2021-02-11T23:59:00.0000000Z;1743.7601681317092;1816.2237055837118;1706.5789808094491;1788.4149620921855
