time_period_start;time_period_end;time_open;time_close;rate_open;rate_high;rate_low;rate_close
2021-01-01T00:00:00.0000000Z;2021-01-02T00:00:00.0000000Z;2021-01-01T00:01:00.0000000Z;2021-01-01T23:59:00.0000000Z;0.21963586367126087;0.2503825320444184;0.21707197524292135;0.23750894393092736
2021-01-02T00:00:00.0000000Z;2021-01-03T00:00:00.0000000Z;2021-01-02T00:01:00.0000000Z;2021-01-02T23:59:00.0000000Z;0.2377358829878073;0.2387152686897083;0.21392931862472714;0.22110474490489954
2021-01-03T00:00:00.0000000Z;2021-01-04T00:00:00.0000000Z;2021-01-03T00:01:00.0000000Z;2021-01-03T23:59:00.0000000Z;0.221071806808046;0.23678394993280014;0.21569440796868636;0.22494759893114538
2021-01-04T00:00:00.0000000Z;2021-01-05T00:00:00.0000000Z;2021-01-04T00:01:00.0000000Z;2021-01-04T23:59:00.0000000Z;0.22603035981330755;0.26120860718941036;0.21697897039509986;0.2360759353629647
2021-01-05T00:00:00.0000000Z;2021-01-06T00:00:00.0000000Z;2021-01-05T00:01:00.0000000Z;2021-01-05T23:59:00.0000000Z;0.23654608847250347;0.24210065104015516;0.21972949811885967;0.22598363815594802
2021-01-06T00:00:00.0000000Z;2021-01-07T00:00:00.0000000Z;2021-01-06T00:01:00.0000000Z;2021-01-06T23:59:00.0000000Z;0.2267107820073597;0.2721756465198281;0.22219238049691023;0.2493467032140547
2021-01-07T00:00:00.0000000Z;2021-01-08T00:00:00.0000000Z;2021-01-07T00:01:00.0000000Z;2021-01-07T23:59:00.0000000Z;0.24939400392642527;0.3684209231774073;0.24674338481539235;0.3234050080435055
2021-01-08T00:00:00.0000000Z;2021-01-09T00:00:00.0000000Z;2021-01-08T00:01:00.0000000Z;2021-01-08T23:59:00.0000000Z;0.3264333333333333;0.34538;0.28700666666666663;0.3214640251914685
2021-01-09T00:00:00.0000000Z;2021-01-10T00:00:00.0000000Z;2021-01-09T00:01:00.0000000Z;2021-01-09T23:59:00.0000000Z;0.3226552195082629;0.34001267216545894;0.3067437173818732;0.3258223994550111
2021-01-10T00:00:00.0000000Z;2021-01-11T00:00:00.0000000Z;2021-01-10T00:01:00.0000000Z;2021-01-10T23:59:00.0000000Z;0.32823950849306327;0.36872921320555085;0.2884867649802741;0.3152025752467877
2021-01-11T00:00:00.0000000Z;2021-01-12T00:00:00.0000000Z;2021-01-11T00:01:00.0000000Z;2021-01-11T23:59:00.0000000Z;0.3160620765161009;0.3160620765161009;0.25490194207816896;0.2884817543965964
2021-01-12T00:00:00.0000000Z;2021-01-13T00:00:00.0000000Z;2021-01-12T00:01:00.0000000Z;2021-01-12T23:59:00.0000000Z;0.2882376655192045;0.3090797634837567;0.27740880170474586;0.29268129654200364
2021-01-13T00:00:00.0000000Z;2021-01-14T00:00:00.0000000Z;2021-01-13T00:01:00.0000000Z;2021-01-13T23:59:00.0000000Z;0.29209375306924795;0.3097707898910259;0.2852820953512375;0.30597082007442816
2021-01-14T00:00:00.0000000Z;2021-01-15T00:00:00.0000000Z;2021-01-14T00:01:00.0000000Z;2021-01-14T23:59:00.0000000Z;0.3066614250604417;0.3088341394391581;0.2838193094330834;0.29593506937140207
2021-01-15T00:00:00.0000000Z;2021-01-16T00:00:00.0000000Z;2021-01-15T00:01:00.0000000Z;2021-01-15T23:59:00.0000000Z;0.2966817759933477;0.3028568757316899;0.2616277914205873;0.28101056719910655
2021-01-16T00:00:00.0000000Z;2021-01-17T00:00:00.0000000Z;2021-01-16T00:01:00.0000000Z;2021-01-16T23:59:00.0000000Z;0.28116350944109436;0.2965470791559766;0.2757514509530148;0.27967511818610097
2021-01-17T00:00:00.0000000Z;2021-01-18T00:00:00.0000000Z;2021-01-17T00:01:00.0000000Z;2021-01-17T23:59:00.0000000Z;0.2784246578612494;0.2855205183680995;0.26883469090399764;0.27731643489719054
